       t        x        y
     998 2.108063 -0.197284
     999 1.453944 -1.138277
    1000 -0.080963 -1.748127
    1001 -1.555037 -1.045953
    1002 -2.122656 -0.118140
    1003 -1.807670 0.770176
    1004 -0.558442 1.660923
    1005 1.099409 1.403832
    1006 2.019381 0.441722
    1007 2.028192 -0.423408
    1008 1.127818 -1.385556
    1009 -0.524503 -1.671420
    1010 -1.791780 -0.790013
    1011 -2.124885 0.100808
    1012 -1.576134 1.025585
    1013 -0.116551 1.746119
    1014 1.430553 1.158477
    1015 2.103866 0.214804
    1016 1.888493 -0.661620
    1017 0.742308 -1.592583
    1018 -0.935360 -1.499852
    1019 -1.963704 -0.544746
    1020 -2.070330 0.323216
    1021 -1.278400 1.280232
    1022 0.332914 1.718339
    1023 1.696303 0.901191
    1024 2.130857 -0.005005
    1025 1.685586 -0.912921
    1026 0.312588 -1.722086
    1027 -1.293460 -1.268893
    1028 -2.074087 -0.312854
    1029 -1.957203 0.555676
    1030 -0.917582 1.509299
    1031 0.761078 1.584515
    1032 1.896244 0.650410
    1033 2.101268 -0.224988
    1034 1.416795 -1.170165
    1035 -0.137174 -1.744624
    1036 -1.588182 -1.013770
    1037 -2.126017 -0.090763
    1038 -1.782377 0.801554
    1039 -0.504719 1.677236
    1040 1.144126 1.374840
    1041 2.033132 0.412820
    1042 2.014099 -0.452382
    1043 1.082760 -1.414314
    1044 -0.578029 -1.654564
    1045 -1.816702 -0.758703
    1046 -2.121200 0.128206
    1047 -1.542608 1.057766
    1048 -0.060302 1.748961
    1049 1.467324 1.126533
    1050 2.110334 0.187140
    1051 1.866706 -0.692300
    1052 0.690708 -1.613720
    1053 -0.983210 -1.473502
    1054 -1.980759 -0.515121
    1055 -2.059471 0.351549
    1056 -1.236703 1.310849
    1057 0.388039 1.706987
    1058 1.724794 0.869321
    1059 2.130257 -0.032277
    1060 1.655689 -0.944944
    1061 0.257013 -1.731129
    1062 -1.333799 -1.237768
    1063 -2.083704 -0.284737
    1064 -1.938838 0.585596
    1065 -0.868600 1.534370
    1066 0.811711 1.561735
    1067 1.916688 0.620023
    1068 2.093579 -0.252811
    1069 1.378623 -1.201867
    1070 -0.193243 -1.739331
    1071 -1.620292 -0.981605
    1072 -2.128499 -0.063436
    1073 -1.756072 0.833105
    1074 -0.450496 1.692029
    1075 1.187900 1.345257
    1076 2.045956 0.384108
    1077 1.999070 -0.481557
    1078 1.036787 -1.442386
    1079 -0.630990 -1.636272
    1080 -1.840619 -0.727584
    1081 -2.116632 0.155675
    1082 -1.508047 1.089916
    1083 -0.003991 1.749995
    1084 1.503065 1.094467
    1085 2.115913 0.159574
    1086 1.843928 -0.723190
    1087 0.638448 -1.633568
    1088 -1.030199 -1.446305
    1089 -1.996864 -0.485709
    1090 -2.047699 0.380054
    1091 -1.194027 1.341021
    1092 0.442773 1.693999
    1093 1.752262 0.837590
    1094 2.128779 -0.059566
    1095 1.624760 -0.977050
    1096 0.201175 -1.738437
    1097 -1.373131 -1.206342
    1098 -2.092417 -0.256764
    1099 -1.919506 0.615734
    1100 -0.818827 1.558415
    1101 0.861593 1.537842
    1102 1.936157 0.589854
    1103 2.084993 -0.280764
    1104 1.339435 -1.233331
    1105 -0.249114 -1.732271
    1106 -1.651368 -0.949490
    1107 -2.130101 -0.036143
    1108 -1.728750 0.864815
    1109 -0.395822 1.705245
    1110 1.230713 1.315154
    1111 2.057859 0.355579
    1112 1.983099 -0.510940
    1113 0.989923 -1.469697
    1114 -0.683340 -1.616613
    1115 -1.863538 -0.696666
    1116 -2.111179 0.183227
    1117 -1.472452 1.121994
    1118 0.052324 1.749218
    1119 1.537773 1.062325
    1120 2.120607 0.132095
    1121 1.820153 -0.754281
    1122 0.585571 -1.652057
    1123 -1.076299 -1.418336
    1124 -2.012026 -0.456505
    1125 -2.035006 0.408739
    1126 -1.150388 1.370681
    1127 0.497063 1.679426
    1128 1.778711 0.806015
    1129 2.126422 -0.086887
    1130 1.592796 -1.009209
    1131 0.145131 -1.743982
    1132 -1.411447 -1.174671
    1133 -2.100233 -0.228924
    1134 -1.899201 0.646090
    1135 -0.768298 1.581357
    1136 0.910689 1.512912
    1137 1.954658 0.559903
    1138 2.075505 -0.308860
    1139 1.299238 -1.264502
    1140 -0.304729 -1.723472
    1141 -1.681411 -0.917454
    1142 -2.130825 -0.008870
    1143 -1.700404 0.896666
    1144 -0.340749 1.716831
    1145 1.272550 1.284597
    1146 2.068846 0.327221
    1147 1.966179 -0.540534
    1148 0.942193 -1.496172
    1149 -0.735036 -1.595655
    1150 -1.885465 -0.665956
    1151 -2.104837 0.210877
    1152 -1.435827 1.153959
    1153 0.108585 1.746631
    1154 1.571446 1.030146
    1155 2.124417 0.104687
    1156 1.795374 -0.785564
    1157 0.532122 -1.669121
    1158 -1.121488 -1.389671
    1159 -2.026251 -0.427503
    1160 -2.021387 0.437614
    1161 -1.105804 1.399762
    1162 0.550860 1.663325
    1163 1.804146 0.774612
    1164 2.123186 -0.114257
    1165 1.559798 -1.041392
    1166 0.088936 -1.747740
    1167 -1.448741 -1.142806
    1168 -2.107154 -0.201204
    1169 -1.877916 0.676662
    1170 -0.717050 1.603121
    1171 0.958967 1.487021
    1172 1.972200 0.530169
    1173 2.065111 -0.337111
    1174 1.258044 -1.295321
    1175 -0.360034 -1.712971
    1176 -1.710425 -0.885522
    1177 -2.130672 0.018398
    1178 -1.671031 0.928637
    1179 -0.285329 1.726742
    1180 1.313397 1.253648
    1181 2.078923 0.299026
    1182 1.948303 -0.570343
    1183 0.893626 -1.521736
    1184 -0.786037 -1.573470
    1185 -1.906407 -0.635459
    1186 -2.097604 0.238637
    1187 -1.398175 1.185762
    1188 0.164733 1.742247
    1189 1.604082 0.997968
    1190 2.127346 0.077336
    1191 1.769585 -0.817029
    1192 0.478147 -1.684695
    1193 -1.165744 -1.360380
    1194 -2.039546 -0.398695
    1195 -2.006835 0.466686
    1196 -1.060294 1.428192
    1197 0.604114 1.645756
    1198 1.828574 0.743395
    1199 2.119067 -0.141688
    1200 1.525763 -1.073562
    1201 0.032650 -1.749695
    1202 -1.485007 -1.110796
    1203 -2.113185 -0.173590
    1204 -1.855643 0.707446
    1205 -0.665120 1.623633
    1206 1.006398 1.460245
    1207 1.988787 0.500649
    1208 2.053804 -0.365527
    1209 1.215864 -1.325728
    1210 -0.414974 -1.700810
    1211 -1.738413 -0.853718
    1212 -2.129641 0.045676
    1213 -1.640627 0.960704
    1214 -0.229618 1.734937
    1215 1.353243 1.222368
    1216 2.088096 0.270981
    1217 1.929465 -0.600371
    1218 0.844251 -1.546312
    1219 -0.836306 -1.550135
    1220 -1.926371 -0.605179
    1221 -2.089475 0.266523
    1222 -1.359503 1.217354
    1223 0.220712 1.736083
    1224 1.635684 0.965824
    1225 2.129395 0.050028
    1226 1.742781 -0.848661
    1227 0.423696 -1.698720
    1228 -1.209048 -1.330533
    1229 -2.051917 -0.370074
    1230 -1.991344 0.495962
    1231 -1.013880 1.455899
    1232 0.656780 1.626783
    1233 1.852000 0.712373
    1234 2.114065 -0.169196
    1235 1.490694 -1.105682
    1236 -0.023670 -1.749840
    1237 -1.520241 -1.078688
    1238 -2.118329 -0.146068
    1239 -1.832376 0.738435
    1240 -0.612552 1.642823
    1241 1.052953 1.432660
    1242 2.004428 0.471340
    1243 2.041580 -0.394119
    1244 1.172713 -1.355656
    1245 -0.469496 -1.687037
    1246 -1.765379 -0.822062
    1247 -2.127731 0.072979
    1248 -1.609190 0.992840
    1249 -0.173672 1.741383
    1250 1.392077 1.190814
    1251 2.096368 0.243075
    1252 1.909656 -0.630616
    1253 0.794103 -1.569825
    1254 -0.885806 -1.525723
    1255 -1.945364 -0.575117
    1256 -2.080446 0.294544
    1257 -1.319818 1.248681
    1258 0.276464 1.728165
    1259 1.666252 0.933744
    1260 2.130566 0.022746
    1261 1.714956 -0.880442
    1262 0.368820 -1.711142
    1263 -1.251384 -1.300199
    1264 -2.063369 -0.341630
    1265 -1.974908 0.525448
    1266 -0.966588 1.482809
    1267 0.708814 1.606477
    1268 1.874431 0.681556
    1269 2.108175 -0.196794
    1270 1.454593 -1.137710
    1271 -0.079966 -1.748173
    1272 -1.554440 -1.046523
    1273 -2.122588 -0.118626
    1274 -1.808109 0.769622
    1275 -0.559389 1.660620
    1276 1.098609 1.404340
    1277 2.019129 0.442236
    1278 2.028433 -0.422897
    1279 1.128608 -1.385041
    1280 -0.523550 -1.671706
    1281 -1.791330 -0.790569
    1282 -2.124943 0.100323
    1283 -1.576719 1.025015
    1284 -0.117546 1.746052
    1285 1.429892 1.159042
    1286 2.103743 0.215295
    1287 1.888870 -0.661079
    1288 0.743216 -1.592198
    1289 -0.934505 -1.500311
    1290 -1.963393 -0.545272
    1291 -2.070514 0.322715
    1292 -1.279130 1.279686
    1293 0.331934 1.718525
    1294 1.695789 0.901756
    1295 2.130860 -0.004522
    1296 1.686106 -0.912355
    1297 0.313570 -1.721911
    1298 -1.292736 -1.269441
    1299 -2.073909 -0.313354
    1300 -1.957520 0.555147
    1301 -0.918443 1.508846
    1302 0.760174 1.584908
    1303 1.895873 0.650951
    1304 2.101396 -0.224496
    1305 1.417462 -1.169602
    1306 -0.136179 -1.744702
    1307 -1.587604 -1.014340
    1308 -2.125965 -0.091248
    1309 -1.782834 0.800996
    1310 -0.505675 1.676960
    1311 1.143342 1.375359
    1312 2.032897 0.413330
    1313 2.014357 -0.451867
    1314 1.083566 -1.413811
    1315 -0.577086 -1.654875
    1316 -1.816269 -0.759256
    1317 -2.121273 0.127721
    1318 -1.543211 1.057196
    1319 -0.061299 1.748926
    1320 1.466681 1.127100
    1321 2.110227 0.187629
    1322 1.867100 -0.691755
    1323 0.691628 -1.613356
    1324 -0.982370 -1.473976
    1325 -1.980465 -0.515644
    1326 -2.059672 0.351046
    1327 -1.237450 1.310311
    1328 0.387066 1.707203
    1329 1.724299 0.869885
    1330 2.130275 -0.031793
    1331 1.656227 -0.944376
    1332 0.258000 -1.730984
    1333 -1.333093 -1.238322
    1334 -2.083541 -0.285234
    1335 -1.939172 0.585064
    1336 -0.869475 1.533935
    1337 0.810820 1.562149
    1338 1.916334 0.620560
    1339 2.093723 -0.252317
    1340 1.379308 -1.201307
    1341 -0.192252 -1.739440
    1342 -1.619733 -0.982174
    1343 -2.128462 -0.063919
    1344 -1.756547 0.832545
    1345 -0.451461 1.691781
    1346 1.187133 1.345786
    1347 2.045737 0.384615
    1348 1.999345 -0.481039
    1349 1.037610 -1.441895
    1350 -0.630057 -1.636609
    1351 -1.840204 -0.728134
    1352 -2.116721 0.155188
    1353 -1.508668 1.089347
    1354 -0.004989 1.749993
    1355 1.502441 1.095036
    1356 2.115822 0.160062
    1357 1.844340 -0.722641
    1358 0.639379 -1.633228
    1359 -1.029374 -1.446793
    1360 -1.996587 -0.486228
    1361 -2.047915 0.379547
    1362 -1.194791 1.340491
    1363 0.441807 1.694243
    1364 1.751784 0.838151
    1365 2.128813 -0.059082
    1366 1.625317 -0.976480
    1367 0.202167 -1.738323
    1368 -1.372443 -1.206901
    1369 -2.092271 -0.257259
    1370 -1.919857 0.615198
    1371 -0.819716 1.557998
    1372 0.860716 1.538275
    1373 1.935820 0.590387
    1374 2.085153 -0.280267
    1375 1.340138 -1.232776
    1376 -0.248126 -1.732411
    1377 -1.650826 -0.950058
    1378 -2.130080 -0.036626
    1379 -1.729242 0.864252
    1380 -0.396794 1.705025
    1381 1.229963 1.315692
    1382 2.057656 0.356083
    1383 1.983390 -0.510417
    1384 0.990761 -1.469220
    1385 -0.682418 -1.616972
    1386 -1.863141 -0.697212
    1387 -2.111283 0.182738
    1388 -1.473092 1.121427
    1389 0.051326 1.749247
    1390 1.537167 1.062895
    1391 2.120531 0.132581
    1392 1.820583 -0.753728
    1393 0.586513 -1.651742
    1394 -1.075490 -1.418838
    1395 -2.011765 -0.457021
    1396 -2.035239 0.408229
    1397 -1.151169 1.370160
    1398 0.496106 1.679698
    1399 1.778251 0.806573
    1400 2.126472 -0.086403
    1401 1.593372 -1.008639
    1402 0.146125 -1.743899
    1403 -1.410777 -1.175234
    1404 -2.100102 -0.229416
    1405 -1.899570 0.645551
    1406 -0.769200 1.580960
    1407 0.909826 1.513362
    1408 1.954339 0.560432
    1409 2.075681 -0.308361
    1410 1.299959 -1.263953
    1411 -0.303747 -1.723643
    1412 -1.680888 -0.918021
    1413 -2.130820 -0.009353
    1414 -1.700915 0.896101
    1415 -0.341727 1.716640
    1416 1.271818 1.285141
    1417 2.068659 0.327722
    1418 1.966487 -0.540008
    1419 0.943046 -1.495711
    1420 -0.734126 -1.596037
    1421 -1.885085 -0.666498
    1422 -2.104957 0.210386
    1423 -1.436485 1.153394
    1424 0.107589 1.746693
    1425 1.570858 1.030717
    1426 2.124357 0.105172
    1427 1.795821 -0.785008
    1428 0.533074 -1.668831
    1429 -1.120696 -1.390184
    1430 -2.026007 -0.428015
    1431 -2.021636 0.437101
    1432 -1.106602 1.399252
    1433 0.549911 1.663623
    1434 1.803704 0.775167
    1435 2.123251 -0.113771
    1436 1.560391 -1.040822
    1437 0.089933 -1.747689
    1438 -1.448089 -1.143372
    1439 -2.107039 -0.201694
    1440 -1.878301 0.676119
    1441 -0.717964 1.602746
    1442 0.958119 1.487488
    1443 1.971897 0.530694
    1444 2.065303 -0.336609
    1445 1.258782 -1.294779
    1446 -0.359057 -1.713172
    1447 -1.709920 -0.886087
    1448 -2.130682 0.017915
    1449 -1.671560 0.928070
    1450 -0.286314 1.726581
    1451 1.312682 1.254199
    1452 2.078753 0.299524
    1453 1.948628 -0.569813
    1454 0.894493 -1.521292
    1455 -0.785140 -1.573874
    1456 -1.906045 -0.635997
    1457 -2.097740 0.238145
    1458 -1.398851 1.185200
    1459 0.163740 1.742340
    1460 1.603513 0.998538
    1461 2.127302 0.077820
    1462 1.770051 -0.816470
    1463 0.479108 -1.684433
    1464 -1.164968 -1.360904
    1465 -2.039318 -0.399204
    1466 -2.007101 0.466169
    1467 -1.061108 1.427694
    1468 0.603176 1.646079
    1469 1.828150 0.743946
    1470 2.119148 -0.141201
    1471 1.526375 -1.072993
    1472 0.033647 -1.749677
    1473 -1.484373 -1.111364
    1474 -2.113086 -0.174078
    1475 -1.856046 0.706899
    1476 -0.666046 1.623281
    1477 1.005565 1.460727
    1478 1.988502 0.501170
    1479 2.054012 -0.365022
    1480 1.216620 -1.325193
    1481 -0.414004 -1.701039
    1482 -1.737926 -0.854281
    1483 -2.129667 0.045193
    1484 -1.641175 0.960135
    1485 -0.230608 1.734807
    1486 1.352546 1.222924
    1487 2.087941 0.271477
    1488 1.929807 -0.599837
    1489 0.845133 -1.545886
    1490 -0.835422 -1.550558
    1491 -1.926026 -0.605713
    1492 -2.089627 0.266027
    1493 -1.360197 1.216796
    1494 0.219722 1.736207
    1495 1.635133 0.966393
    1496 2.129367 0.050511
    1497 1.743264 -0.848099
    1498 0.424665 -1.698486
    1499 -1.208290 -1.331067
    1500 -2.051705 -0.370580
    1501 -1.991627 0.495442
    1502 -1.014710 1.455415
    1503 0.655853 1.627131
    1504 1.851594 0.712921
    1505 2.114161 -0.168707
    1506 1.491324 -1.105114
    1507 -0.022673 -1.749853
    1508 -1.519626 -1.079258
    1509 -2.118245 -0.146555
    1510 -1.832797 0.737884
    1511 -0.613489 1.642495
    1512 1.052136 1.433155
    1513 2.004159 0.471858
    1514 2.041805 -0.393611
    1515 1.173486 -1.355131
    1516 -0.468534 -1.687294
    1517 -1.764910 -0.822621
    1518 -2.127773 0.072495
    1519 -1.609756 0.992270
    1520 -0.174665 1.741284
    1521 1.391398 1.191376
    1522 2.096229 0.243568
    1523 1.910015 -0.630078
    1524 0.794998 -1.569418
    1525 -0.884936 -1.526164
    1526 -1.945036 -0.575647
    1527 -2.080614 0.294047
    1528 -1.320530 1.248128
    1529 0.275479 1.728320
    1530 1.665720 0.934312
    1531 2.130553 0.023230
    1532 1.715458 -0.879878
    1533 0.369795 -1.710936
    1534 -1.250643 -1.300740
    1535 -2.063174 -0.342133
    1536 -1.975208 0.524924
    1537 -0.967433 1.482340
    1538 0.707898 1.606848
    1539 1.874042 0.682101
    1540 2.108287 -0.196304
    1541 1.455241 -1.137144
    1542 -0.078969 -1.748218
    1543 -1.553843 -1.047093
    1544 -2.122520 -0.119111
    1545 -1.808547 0.769068
    1546 -0.560335 1.660317
    1547 1.097808 1.404848
    1548 2.018877 0.442750
    1549 2.028674 -0.422385
    1550 1.129397 -1.384525
    1551 -0.522597 -1.671990
    1552 -1.790879 -0.791126
    1553 -2.125000 0.099838
    1554 -1.577303 1.024445
    1555 -0.118542 1.745985
    1556 1.429231 1.159606
    1557 2.103621 0.215786
    1558 1.889247 -0.660537
    1559 0.744123 -1.591812
    1560 -0.933649 -1.500770
    1561 -1.963082 -0.545799
    1562 -2.070698 0.322215
    1563 -1.279859 1.279140
    1564 0.330954 1.718710
    1565 1.695275 0.902322
    1566 2.130862 -0.004039
    1567 1.686626 -0.911788
    1568 0.314551 -1.721735
    1569 -1.292012 -1.269990
    1570 -2.073730 -0.313853
    1571 -1.957836 0.554619
    1572 -0.919303 1.508393
    1573 0.759270 1.585300
    1574 1.895502 0.651491
    1575 2.101524 -0.224005
    1576 1.418129 -1.169038
    1577 -0.135184 -1.744779
    1578 -1.587026 -1.014910
    1579 -2.125913 -0.091732
    1580 -1.783291 0.800439
    1581 -0.506632 1.676684
    1582 1.142558 1.375877
    1583 2.032661 0.413841
    1584 2.014614 -0.451352
    1585 1.084372 -1.413307
    1586 -0.576142 -1.655186
    1587 -1.815836 -0.759809
    1588 -2.121346 0.127235
    1589 -1.543814 1.056626
    1590 -0.062297 1.748891
    1591 1.466039 1.127667
    1592 2.110120 0.188118
    1593 1.867495 -0.691210
    1594 0.692547 -1.612992
    1595 -0.981530 -1.474450
    1596 -1.980171 -0.516167
    1597 -2.059872 0.350543
    1598 -1.238197 1.309772
    1599 0.386093 1.707418
    1600 1.723802 0.870448
    1601 2.130293 -0.031310
    1602 1.656766 -0.943808
    1603 0.258987 -1.730838
    1604 -1.332387 -1.238877
    1605 -2.083378 -0.285731
    1606 -1.939505 0.584532
    1607 -0.870349 1.533499
    1608 0.809930 1.562562
    1609 1.915980 0.621096
    1610 2.093867 -0.251823
    1611 1.379993 -1.200748
    1612 -0.191260 -1.739549
    1613 -1.619172 -0.982744
    1614 -2.128426 -0.064403
    1615 -1.757022 0.831984
    1616 -0.452425 1.691532
    1617 1.186365 1.346315
    1618 2.045517 0.385122
    1619 1.999619 -0.480520
    1620 1.038432 -1.441404
    1621 -0.629124 -1.636944
    1622 -1.839789 -0.728683
    1623 -2.116809 0.154700
    1624 -1.509289 1.088777
    1625 -0.005987 1.749990
    1626 1.501816 1.095605
    1627 2.115731 0.160550
    1628 1.844752 -0.722092
    1629 0.640310 -1.632887
    1630 -1.028549 -1.447282
    1631 -1.996310 -0.486748
    1632 -2.048132 0.379041
    1633 -1.195555 1.339960
    1634 0.440841 1.694487
    1635 1.751306 0.838712
    1636 2.128846 -0.058598
    1637 1.625873 -0.975911
    1638 0.203158 -1.738208
    1639 -1.371754 -1.207460
    1640 -2.092124 -0.257753
    1641 -1.920208 0.614663
    1642 -0.820604 1.557581
    1643 0.859839 1.538707
    1644 1.935484 0.590919
    1645 2.085313 -0.279771
    1646 1.340841 -1.232221
    1647 -0.247138 -1.732551
    1648 -1.650284 -0.950627
    1649 -2.130059 -0.037109
    1650 -1.729735 0.863689
    1651 -0.397766 1.704804
    1652 1.229213 1.316229
    1653 2.057453 0.356587
    1654 1.983681 -0.509895
    1655 0.991599 -1.468743
    1656 -0.681496 -1.617332
    1657 -1.862743 -0.697758
    1658 -2.111387 0.182249
    1659 -1.473731 1.120859
    1660 0.050329 1.749276
    1661 1.536561 1.063465
    1662 2.120455 0.133067
    1663 1.821012 -0.753176
    1664 0.587455 -1.651426
    1665 -1.074681 -1.419340
    1666 -2.011505 -0.457536
    1667 -2.035471 0.407720
    1668 -1.151950 1.369640
    1669 0.495148 1.679969
    1670 1.777791 0.807131
    1671 2.126521 -0.085919
    1672 1.593947 -1.008069
    1673 0.147119 -1.743816
    1674 -1.410107 -1.175797
    1675 -2.099971 -0.229908
    1676 -1.899937 0.645011
    1677 -0.770101 1.580563
    1678 0.908963 1.513812
    1679 1.954019 0.560960
    1680 2.075857 -0.307862
    1681 1.300680 -1.263403
    1682 -0.302764 -1.723813
    1683 -1.680364 -0.918587
    1684 -2.130815 -0.009836
    1685 -1.701426 0.895536
    1686 -0.342706 1.716449
    1687 1.271085 1.285686
    1688 2.068472 0.328223
    1689 1.966795 -0.539482
    1690 0.943899 -1.495249
    1691 -0.733216 -1.596419
    1692 -1.884705 -0.667040
    1693 -2.105077 0.209895
    1694 -1.437142 1.152828
    1695 0.106593 1.746754
    1696 1.570270 1.031287
    1697 2.124297 0.105657
    1698 1.796269 -0.784453
    1699 0.534025 -1.668541
    1700 -1.119903 -1.390698
    1701 -2.025763 -0.428527
    1702 -2.021885 0.436587
    1703 -1.107399 1.398742
    1704 0.548963 1.663921
    1705 1.803262 0.775722
    1706 2.123315 -0.113286
    1707 1.560985 -1.040252
    1708 0.090929 -1.747638
    1709 -1.447437 -1.143938
    1710 -2.106924 -0.202184
    1711 -1.878687 0.675575
    1712 -0.718877 1.602370
    1713 0.957271 1.487954
    1714 1.971594 0.531219
    1715 2.065495 -0.336107
    1716 1.259520 -1.294236
    1717 -0.358080 -1.713372
    1718 -1.709414 -0.886652
    1719 -2.130692 0.017432
    1720 -1.672089 0.927502
    1721 -0.287298 1.726420
    1722 1.311967 1.254750
    1723 2.078582 0.300022
    1724 1.948953 -0.569284
    1725 0.895361 -1.520847
    1726 -0.784243 -1.574277
    1727 -1.905682 -0.636536
    1728 -2.097875 0.237652
    1729 -1.399526 1.184638
    1730 0.162746 1.742433
    1731 1.602944 0.999108
    1732 2.127257 0.078305
    1733 1.770516 -0.815911
    1734 0.480068 -1.684169
    1735 -1.164192 -1.361428
    1736 -2.039091 -0.399713
    1737 -2.007367 0.465652
    1738 -1.061922 1.427196
    1739 0.602237 1.646402
    1740 1.827726 0.744498
    1741 2.119228 -0.140715
    1742 1.526987 -1.072423
    1743 0.034645 -1.749657
    1744 -1.483740 -1.111932
    1745 -2.112987 -0.174566
    1746 -1.856449 0.706351
    1747 -0.666972 1.622929
    1748 1.004732 1.461208
    1749 1.988216 0.501692
    1750 2.054220 -0.364517
    1751 1.217375 -1.324658
    1752 -0.413034 -1.701269
    1753 -1.737438 -0.854843
    1754 -2.129692 0.044709
    1755 -1.641722 0.959566
    1756 -0.231597 1.734676
    1757 1.351848 1.223481
    1758 2.087786 0.271972
    1759 1.930149 -0.599303
    1760 0.846014 -1.545459
    1761 -0.834538 -1.550980
    1762 -1.925681 -0.606248
    1763 -2.089778 0.265532
    1764 -1.360890 1.216238
    1765 0.218732 1.736331
    1766 1.634582 0.966962
    1767 2.129338 0.050995
    1768 1.743748 -0.847537
    1769 0.425633 -1.698251
    1770 -1.207531 -1.331600
    1771 -2.051494 -0.371085
    1772 -1.991909 0.494921
    1773 -1.015540 1.454930
    1774 0.654925 1.627479
    1775 1.851187 0.713469
    1776 2.114257 -0.168219
    1777 1.491954 -1.104545
    1778 -0.021675 -1.749866
    1779 -1.519010 -1.079827
    1780 -2.118162 -0.147042
    1781 -1.833218 0.737334
    1782 -0.614425 1.642166
    1783 1.051319 1.433650
    1784 2.003890 0.472375
    1785 2.042029 -0.393103
    1786 1.174259 -1.354605
    1787 -0.467572 -1.687552
    1788 -1.764441 -0.823181
    1789 -2.127814 0.072011
    1790 -1.610322 0.991700
    1791 -0.175658 1.741185
    1792 1.390718 1.191937
    1793 2.096090 0.244062
    1794 1.910374 -0.629541
    1795 0.795892 -1.569011
    1796 -0.884066 -1.526605
    1797 -1.944708 -0.576178
    1798 -2.080782 0.293549
    1799 -1.321241 1.247576
    1800 0.274493 1.728475
    1801 1.665187 0.934879
    1802 2.130540 0.023713
    1803 1.715959 -0.879314
    1804 0.370771 -1.710730
    1805 -1.249901 -1.301281
    1806 -2.062979 -0.342635
    1807 -1.975507 0.524399
    1808 -0.968278 1.481870
    1809 0.706982 1.607219
    1810 1.873653 0.682645
    1811 2.108399 -0.195814
    1812 1.455889 -1.136578
    1813 -0.077973 -1.748263
    1814 -1.553246 -1.047663
    1815 -2.122452 -0.119597
    1816 -1.808986 0.768514
    1817 -0.561282 1.660014
    1818 1.097007 1.405355
    1819 2.018624 0.443264
    1820 2.028915 -0.421874
    1821 1.130187 -1.384009
    1822 -0.521643 -1.672275
    1823 -1.790427 -0.791682
    1824 -2.125057 0.099353
    1825 -1.577887 1.023874
    1826 -0.119537 1.745917
    1827 1.428570 1.160170
    1828 2.103497 0.216278
    1829 1.889623 -0.659996
    1830 0.745031 -1.591425
    1831 -0.932793 -1.501228
    1832 -1.962771 -0.546326
    1833 -2.070881 0.321714
    1834 -1.280589 1.278594
    1835 0.329974 1.718895
    1836 1.694760 0.902888
    1837 2.130864 -0.003556
    1838 1.687146 -0.911222
    1839 0.315533 -1.721558
    1840 -1.291288 -1.270538
    1841 -2.073551 -0.314353
    1842 -1.958152 0.554091
    1843 -0.920163 1.507939
    1844 0.758366 1.585693
    1845 1.895130 0.652031
    1846 2.101651 -0.223513
    1847 1.418795 -1.168474
    1848 -0.134190 -1.744855
    1849 -1.586447 -1.015480
    1850 -2.125861 -0.092217
    1851 -1.783747 0.799881
    1852 -0.507587 1.676407
    1853 1.141773 1.376396
    1854 2.032425 0.414351
    1855 2.014871 -0.450837
    1856 1.085178 -1.412802
    1857 -0.575198 -1.655497
    1858 -1.815403 -0.760362
    1859 -2.121418 0.126749
    1860 -1.544416 1.056056
    1861 -0.063294 1.748855
    1862 1.465395 1.128234
    1863 2.110013 0.188607
    1864 1.867889 -0.690665
    1865 0.693467 -1.612628
    1866 -0.980689 -1.474924
    1867 -1.979877 -0.516690
    1868 -2.060072 0.350039
    1869 -1.238944 1.309233
    1870 0.385119 1.707632
    1871 1.723306 0.871012
    1872 2.130311 -0.030827
    1873 1.657304 -0.943240
    1874 0.259974 -1.730692
    1875 -1.331680 -1.239431
    1876 -2.083215 -0.286228
    1877 -1.939838 0.584000
    1878 -0.871224 1.533063
    1879 0.809038 1.562974
    1880 1.915626 0.621633
    1881 2.094011 -0.251329
    1882 1.380678 -1.200188
    1883 -0.190268 -1.739657
    1884 -1.618612 -0.983313
    1885 -2.128389 -0.064887
    1886 -1.757496 0.831424
    1887 -0.453390 1.691282
    1888 1.185598 1.346843
    1889 2.045298 0.385630
    1890 1.999893 -0.480002
    1891 1.039253 -1.440912
    1892 -0.628190 -1.637280
    1893 -1.839373 -0.729233
    1894 -2.116897 0.154213
    1895 -1.509910 1.088208
    1896 -0.006985 1.749986
    1897 1.501191 1.096174
    1898 2.115639 0.161037
    1899 1.845164 -0.721543
    1900 0.641241 -1.632546
    1901 -1.027724 -1.447770
    1902 -1.996032 -0.487267
    1903 -2.048348 0.378534
    1904 -1.196319 1.339430
    1905 0.439875 1.694730
    1906 1.750828 0.839273
    1907 2.128880 -0.058115
    1908 1.626430 -0.975341
    1909 0.204149 -1.738093
    1910 -1.371066 -1.208019
    1911 -2.091977 -0.258248
    1912 -1.920558 0.614127
    1913 -0.821492 1.557164
    1914 0.858961 1.539139
    1915 1.935147 0.591452
    1916 2.085472 -0.279275
    1917 1.341543 -1.231666
    1918 -0.246150 -1.732690
    1919 -1.649742 -0.951195
    1920 -2.130038 -0.037593
    1921 -1.730227 0.863126
    1922 -0.398738 1.704583
    1923 1.228462 1.316766
    1924 2.057249 0.357091
    1925 1.983972 -0.509373
    1926 0.992436 -1.468265
    1927 -0.680574 -1.617691
    1928 -1.862345 -0.698304
    1929 -2.111491 0.181760
